report_date,Property,ADJUSTED_GROSS_REVENUE,ADMISSIONS,WIN_PER_CAPITA,CASINO_SQUARE_FOOTAGE,AVG_DAILY_WIN_PER_SQUARE_FOOT,TABLE_DROP,TABLE_REVENUE,TABLE_REVENUE_PERCENTAGE,NUMBER_OF_TABLE_GAMES,AVG_DAILY_WIN_PER_TABLE_GAME,SLOT_DROP,SLOT_COIN_IN,SLOT_REVENUE,SLOT_REVENUE_PERCENTAGE,NUMBER_OF_SLOT_MACHINES,AVG_DAILY_WIN_PER_SLOT_MACHINE,CITY_TAX,COUNTY_TAX,ENDOWMENT_FUND,STATE_MISC._FUND,STATE_TAX,COVID,BLACKJACK_TABLE_DROP,BLACKJACK_TABLE_REVENUE,BLACKJACK_TABLE_REVENUE_PERCENTAGE,BLACKJACK_NUMBER_OF_TABLE_GAMES,CRAPS_TABLE_DROP,CRAPS_TABLE_REVENUE,CRAPS_TABLE_REVENUE_PERCENTAGE,CRAPS_NUMBER_OF_TABLE_GAMES,ROULETTE_TABLE_DROP,ROULETTE_TABLE_REVENUE,ROULETTE_TABLE_REVENUE_PERCENTAGE,ROULETTE_NUMBER_OF_TABLE_GAMES,MISSISSIPPI_STUD_TABLE_DROP,MISSISSIPPI_STUD_TABLE_REVENUE,MISSISSIPPI_STUD_TABLE_REVENUE_PERCENTAGE,MISSISSIPPI_STUD_NUMBER_OF_TABLE_GAMES,ULTIMATE_TEXAS_HOLD'EM_TABLE_DROP,ULTIMATE_TEXAS_HOLD'EM_TABLE_REVENUE,ULTIMATE_TEXAS_HOLD'EM_TABLE_REVENUE_PERCENTAGE,ULTIMATE_TEXAS_HOLD'EM_NUMBER_OF_TABLE_GAMES,PAI_GOW_POKER_TABLE_DROP,PAI_GOW_POKER_TABLE_REVENUE,PAI_GOW_POKER_TABLE_REVENUE_PERCENTAGE,PAI_GOW_POKER_NUMBER_OF_TABLE_GAMES,ELECTRONIC_TABLE_GAMES_TABLE_DROP,ELECTRONIC_TABLE_GAMES_TABLE_REVENUE,ELECTRONIC_TABLE_GAMES_TABLE_REVENUE_PERCENTAGE,ELECTRONIC_TABLE_GAMES_NUMBER_OF_TABLE_GAMES,OTHER_TABLE_DROP,OTHER_TABLE_REVENUE,OTHER_TABLE_REVENUE_PERCENTAGE,OTHER_NUMBER_OF_TABLE_GAMES,POKER_TABLE_DROP,POKER_TABLE_REVENUE,POKER_TABLE_REVENUE_PERCENTAGE,POKER_NUMBER_OF_TABLE_GAMES,OTHER_SLOTS_SLOT_COIN_IN,OTHER_SLOTS_SLOT_REVENUE,OTHER_SLOTS_SLOT_REVENUE_PERCENTAGE,OTHER_SLOTS_NUMBER_OF_SLOT_MACHINES,0.01_SLOTS_SLOT_COIN_IN,0.01_SLOTS_SLOT_REVENUE,0.01_SLOTS_SLOT_REVENUE_PERCENTAGE,0.01_SLOTS_NUMBER_OF_SLOT_MACHINES,0.05_SLOTS_SLOT_COIN_IN,0.05_SLOTS_SLOT_REVENUE,0.05_SLOTS_SLOT_REVENUE_PERCENTAGE,0.05_SLOTS_NUMBER_OF_SLOT_MACHINES,0.25_SLOTS_SLOT_COIN_IN,0.25_SLOTS_SLOT_REVENUE,0.25_SLOTS_SLOT_REVENUE_PERCENTAGE,0.25_SLOTS_NUMBER_OF_SLOT_MACHINES,1.00_SLOTS_SLOT_COIN_IN,1.00_SLOTS_SLOT_REVENUE,1.00_SLOTS_SLOT_REVENUE_PERCENTAGE,1.00_SLOTS_NUMBER_OF_SLOT_MACHINES,2.00_SLOTS_SLOT_COIN_IN,2.00_SLOTS_SLOT_REVENUE,2.00_SLOTS_SLOT_REVENUE_PERCENTAGE,2.00_SLOTS_NUMBER_OF_SLOT_MACHINES,5.00_SLOTS_SLOT_COIN_IN,5.00_SLOTS_SLOT_REVENUE,5.00_SLOTS_SLOT_REVENUE_PERCENTAGE,5.00_SLOTS_NUMBER_OF_SLOT_MACHINES,10.00_SLOTS_SLOT_COIN_IN,10.00_SLOTS_SLOT_REVENUE,10.00_SLOTS_SLOT_REVENUE_PERCENTAGE,10.00_SLOTS_NUMBER_OF_SLOT_MACHINES,25.00_SLOTS_SLOT_COIN_IN,25.00_SLOTS_SLOT_REVENUE,25.00_SLOTS_SLOT_REVENUE_PERCENTAGE,25.00_SLOTS_NUMBER_OF_SLOT_MACHINES,100.00_SLOTS_SLOT_COIN_IN,100.00_SLOTS_SLOT_REVENUE,100.00_SLOTS_SLOT_REVENUE_PERCENTAGE,100.00_SLOTS_NUMBER_OF_SLOT_MACHINES
2020-05-01,Diamond Jo - Dubuque,0,0,0,41408,0,0,0,0.0,22,0,0,0,0,0.0,867,0,0,0,0,0,0,,0,0,0.0,10,0,0,0.0,2,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,3,0,0,0.0,5,0,0,0.0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,Diamond Jo - Worth,0,0,0,35140,0,0,0,0.0,33,0,0,0,0,0.0,871,0,0,0,0,0,0,,0,0,0.0,14,0,0,0.0,3,0,0,0.0,2,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,2,0,0,0.0,3,0,0,0.0,7,0.0,0.0,0.0,29.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,Grand Falls Casino Resort,0,0,0,42042,0,0,0,0.0,36,0,0,0,0,0.0,721,0,0,0,0,0,0,,0,0,0.0,17,0,0,0.0,2,0,0,0.0,3,0,0,0.0,2,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,Hard Rock Casino,0,0,0,40901,0,0,0,0.0,27,0,0,0,0,0.0,815,0,0,0,0,0,0,,0,0,0.0,15,0,0,0.0,2,0,0,0.0,2,0,0,0.0,0,0,0,0.0,1,0,0,0.0,2,0,0,0.0,2,0,0,0.0,3,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,Harrah's Council Bluffs Casino & Hotel,0,0,0,21405,0,0,0,0.0,20,0,0,0,0,0.0,518,0,0,0,0,0,0,,0,0,0.0,11,0,0,0.0,1,0,0,0.0,2,0,0,0.0,1,0,0,0.0,0,0,0,0.0,1,0,0,0.0,3,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2020-05-01,Horseshoe Casino Council Bluffs,0,0,0,59931,0,0,0,0.0,67,0,0,0,0,0.0,1367,0,0,0,0,0,0,,0,0,0.0,25,0,0,0.0,4,0,0,0.0,5,0,0,0.0,2,0,0,0.0,2,0,0,0.0,2,0,0,0.0,1,0,0,0.0,8,0,0,0.0,18,0.0,0.0,0.0,10.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
2020-05-01,Isle Casino Hotel Waterloo,0,0,0,37442,0,0,0,0.0,32,0,0,0,0,0.0,890,0,0,0,0,0,0,,0,0,0.0,10,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10,0,0,0.0,10,0,0,0.0,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,Isle of Capri - Bettendorf,0,0,0,35459,0,0,0,0.0,16,0,0,0,0,0.0,902,0,0,0,0,0,0,,0,0,0.0,6,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,2,0,0,0.0,3,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,Lakeside Casino,0,0,0,24475,0,0,0,0.0,6,0,0,0,0,0.0,69,0,0,0,0,0,0,,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-05-01,Prairie Meadows Racetrack & Casino,0,0,0,79064,0,0,0,0.0,49,0,0,0,0,0.0,1676,0,0,0,0,0,0,,0,0,0.0,22,0,0,0.0,2,0,0,0.0,3,0,0,0.0,2,0,0,0.0,2,0,0,0.0,2,0,0,0.0,2,0,0,0.0,5,0,0,0.0,9,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2020-05-01,Q Casino,0,0,0,44359,0,0,0,0.0,21,0,0,0,0,0.0,811,0,0,0,0,0,0,,0,0,0.0,8,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,2,0,0,0.0,4,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,Rhythm City Casino,0,0,0,38022,0,0,0,0.0,23,0,0,0,0,0.0,864,0,0,0,0,0,0,,0,0,0.0,10,0,0,0.0,2,0,0,0.0,2,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,3,0,0,0.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,Riverside Casino and Golf Resort,0,0,0,51598,0,0,0,0.0,43,0,0,0,0,0.0,907,0,0,0,0,0,0,,0,0,0.0,18,0,0,0.0,2,0,0,0.0,3,0,0,0.0,2,0,0,0.0,2,0,0,0.0,1,0,0,0.0,2,0,0,0.0,3,0,0,0.0,10,0.0,0.0,0.0,12.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,Wild Rose - Clinton,0,0,0,19574,0,0,0,0.0,11,0,0,0,0,0.0,539,0,0,0,0,0,0,,0,0,0.0,5,0,0,0.0,1,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-05-01,Wild Rose - Emmetsburg,0,0,0,16790,0,0,0,0.0,11,0,0,0,0,0.0,498,0,0,0,0,0,0,,0,0,0.0,5,0,0,0.0,1,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,Wild Rose - Jefferson,0,0,0,16686,0,0,0,0.0,12,0,0,0,0,0.0,514,0,0,0,0,0,0,,0,0,0.0,6,0,0,0.0,1,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Ameristar II,12123929,91580,132,35125,12,3858358,952126,24.68,25,1270,63351496,112486284,11171803,9.93,1500,248,60620,60620,96991,24248,2424784,,2229954,551960,24.75,13,272648,53183,19.51,2,5848,2517,43.04,2,0,0,0.0,0,202894,52057,25.66,3,0,0,0.0,0,592065,142487,24.07,1,554949,149922,27.02,4,0,0,0.0,0,1200400.0,128681.0,10.72,5.0,84069325.0,9274953.0,11.03,1243.0,2327032.0,154505.0,6.64,24.0,9777501.0,486736.0,4.98,125.0,13692302.0,1022422.0,7.47,88.0,188589.0,8139.0,4.32,3.0,822435.0,44340.0,5.39,6.0,261650.0,31807.0,12.16,2.0,136250.0,15670.0,11.5,3.0,10800.0,4550.0,42.13,1.0
2020-06-01,Casino Queen - Marquette,1611490,11426,141,17514,3,104026,5817,5.59,9,22,10214403,16238195,1605673,9.89,453,118,8057,8057,12892,3223,322296,,0,0,0.0,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,104026,5817,5.59,3,0,0,0.0,0,0,0,0.0,0,20815.0,4541.0,21.82,4.0,12489112.0,1347330.0,10.79,331.0,599930.0,51472.0,8.58,30.0,1143864.0,80479.0,7.04,40.0,1498204.0,101591.0,6.78,42.0,0.0,0.0,0.0,0.0,486270.0,20260.0,4.17,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Catfish Bend Casino,3906872,36779,106,26815,5,1072485,244806,22.83,25,326,22569930,36863223,3662066,9.93,643,190,19534,19534,31255,7814,781372,,423970,79306,18.71,10,247590,48416,19.55,2,31255,4631,14.82,1,100550,31773,31.6,1,62252,25566,41.07,1,65821,10239,15.56,2,0,0,0.0,0,141047,44875,31.82,3,0,0,0.0,5,8928704.0,808325.0,9.05,97.0,19183041.0,2168327.0,11.3,434.0,302378.0,34329.0,11.35,13.0,3258729.0,270284.0,8.29,69.0,4237591.0,279064.0,6.59,24.0,0.0,0.0,0.0,0.0,952780.0,101737.0,10.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Diamond Jo - Dubuque,5823870,46928,124,41408,5,2821990,443304,15.71,22,672,31470951,55198332,5380566,9.75,860,209,29119,29119,46591,11648,1164772,,1523391,120373,7.9,10,279780,88808,31.74,2,67099,13680,20.39,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1,494419,84593,17.11,3,457301,135850,29.71,5,0,0,0.0,0,451132.0,41166.0,9.13,11.0,39590249.0,4300839.0,10.86,667.0,4880747.0,232285.0,4.76,42.0,3391530.0,246031.0,7.25,81.0,5528879.0,467294.0,8.45,46.0,0.0,0.0,0.0,0.0,1355795.0,92951.0,6.86,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Diamond Jo - Worth,7152549,55936,128,35140,7,2286958,318141,13.91,31,342,39536518,68729518,6834408,9.94,867,263,35763,35763,57220,14305,1430507,,1033469,97117,9.4,14,478892,72640,15.17,3,34753,17275,49.71,2,0,0,0.0,0,35894,5783,16.11,1,0,0,0.0,1,532901,101668,19.08,2,171049,23658,13.83,3,0,0,0.0,5,1685758.0,116913.0,6.94,29.0,50529197.0,5589452.0,11.06,664.0,2225876.0,112472.0,5.05,26.0,6065426.0,359389.0,5.93,85.0,5894136.0,483748.0,8.21,34.0,0.0,0.0,0.0,0.0,2329125.0,172434.0,7.4,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Grand Falls Casino Resort,5459111,59188,92,42042,4,1976375,554799,28.07,36,514,28481014,52389718,4904312,9.36,714,229,27295,27295,43673,10918,1091820,,683528,103092,15.08,17,372053,204781,55.04,2,105730,18108,17.13,3,180817,68079,37.65,2,148540,41180,27.72,1,148768,37164,24.98,1,267603,42536,15.9,1,54076,24599,45.49,1,15260,15260,100.0,8,0.0,0.0,0.0,0.0,44480858.0,4278057.0,9.62,595.0,47188.0,5661.0,12.0,4.0,1617367.0,94518.0,5.84,59.0,4755605.0,423400.0,8.9,45.0,0.0,0.0,0.0,0.0,1058305.0,103136.0,9.75,7.0,200970.0,14380.0,7.16,2.0,229425.0,13920.0,6.07,2.0,0.0,0.0,0.0,0.0
2020-06-01,Hard Rock Casino,5646611,65147,87,40901,5,1554399,188743,12.14,26,242,29821824,55618737,5457868,9.81,760,239,28233,28233,45173,11293,1129320,,530729,86460,16.29,15,312350,2617,0.84,2,52834,19610,37.12,2,0,0,0.0,0,72969,20868,28.6,1,47178,3045,6.45,2,397453,53169,13.38,1,140886,8208,5.83,3,0,0,0.0,0,643697.0,34523.0,5.36,6.0,43015423.0,4530135.0,10.53,574.0,1635690.0,128216.0,7.84,42.0,1866858.0,116747.0,6.25,42.0,7362394.0,537122.0,7.3,82.0,0.0,0.0,0.0,0.0,691210.0,42715.0,6.18,8.0,273940.0,38110.0,13.91,4.0,129525.0,30300.0,23.39,2.0,0.0,0.0,0.0,0.0
2020-06-01,Harrah's Council Bluffs Casino & Hotel,0,0,0,21405,0,0,0,0.0,20,0,0,0,0,0.0,518,0,0,0,0,0,0,,0,0,0.0,11,0,0,0.0,1,0,0,0.0,2,0,0,0.0,1,0,0,0.0,0,0,0,0.0,1,0,0,0.0,3,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2020-06-01,Horseshoe Casino Council Bluffs,13937008,108223,129,59931,8,4457394,964084,21.63,67,480,65767379,120600932,12972924,10.76,1360,318,71018,71018,112029,30006,3124779,,1334465,254519,19.07,25,1047987,272341,25.99,4,379737,87753,23.11,5,173763,11870,6.83,2,151434,46149,30.47,2,213078,70665,33.16,2,490954,129780,26.43,1,665976,91007,13.67,8,0,0,0.0,18,2976424.0,221893.0,7.46,10.0,81091626.0,9939430.0,12.26,909.0,7444825.0,552379.0,7.42,71.0,14609894.0,864376.0,5.92,200.0,13000718.0,1216410.0,9.36,144.0,0.0,0.0,0.0,0.0,774615.0,108497.0,14.01,16.0,336730.0,30512.0,9.06,4.0,343700.0,33827.0,9.84,4.0,22400.0,5600.0,25.0,2.0
2020-06-01,Isle Casino Hotel Waterloo,6246113,50796,123,37442,6,1427004,309573,21.69,24,430,35393211,56345514,5936540,10.54,890,222,31231,31231,49969,12492,1249221,,341534,97771,28.63,10,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,564729,112551,19.93,2,520741,99251,19.06,10,0,0,0.0,0,724160.0,72553.0,10.02,21.0,40637332.0,4611430.0,11.35,665.0,1227312.0,107489.0,8.76,30.0,3553743.0,285189.0,8.03,75.0,8599490.0,671484.0,7.81,82.0,415642.0,29592.0,7.12,1.0,808225.0,109068.0,13.49,11.0,187460.0,21485.0,11.46,3.0,192150.0,28250.0,14.7,2.0,0.0,0.0,0.0,0.0
2020-06-01,Isle of Capri - Bettendorf,6258112,50968,123,35459,6,1361826,276232,20.28,16,575,35224439,57962161,5981880,10.32,902,221,31290,31290,50065,12516,1251620,,594156,86527,14.56,6,78202,2473,3.16,1,0,0,0.0,1,118727,36286,30.56,1,50743,13317,26.24,1,6101,1332,21.83,1,456605,104279,22.84,2,57292,32018,55.89,3,0,0,0.0,0,252133.0,27544.0,10.92,6.0,42144495.0,4751961.0,11.28,671.0,1422600.0,107573.0,7.56,26.0,5976017.0,442686.0,7.41,93.0,6232670.0,584012.0,9.37,87.0,60036.0,7262.0,12.1,2.0,1550410.0,66827.0,4.31,12.0,186550.0,24510.0,13.14,3.0,137250.0,18525.0,13.5,2.0,0.0,0.0,0.0,0.0
2020-06-01,Lakeside Casino,4539007,27368,166,24475,6,462477,84691,18.31,11,257,26313877,39520695,4454316,11.27,667,223,22695,22695,36312,9078,907799,,260942,27271,10.45,5,95459,31074,32.55,1,0,0,0.0,1,106076,26346,24.84,1,0,0,0.0,1,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,318181.0,12676.0,3.98,2.0,31139933.0,3722352.0,11.95,546.0,665143.0,38410.0,5.77,17.0,2904140.0,273764.0,9.43,77.0,3005868.0,257142.0,8.55,14.0,0.0,0.0,0.0,0.0,783455.0,80697.0,10.3,7.0,414650.0,19450.0,4.69,3.0,289325.0,49825.0,17.22,1.0,0.0,0.0,0.0,0.0
2020-06-01,Prairie Meadows Racetrack & Casino,9447852,77817,121,79064,4,782419,170262,21.76,43,132,67834503,109582798,9277590,8.47,1670,185,47239,47239,75583,18896,2078525,,0,0,0.0,22,0,0,0.0,2,0,0,0.0,3,0,0,0.0,2,0,0,0.0,2,0,0,0.0,2,782419,170262,21.76,2,0,0,0.0,5,0,0,0.0,3,2254702.0,262472.0,11.64,8.0,67959033.0,6855361.0,10.09,1239.0,3718616.0,197362.0,5.31,68.0,4629674.0,256745.0,5.55,98.0,25707311.0,1424893.0,5.54,222.0,126362.0,478.0,0.38,2.0,3845895.0,229859.0,5.98,26.0,732980.0,8250.0,1.13,4.0,298925.0,11475.0,3.84,2.0,309300.0,70145.0,22.68,1.0
2020-06-01,Q Casino,4681642,48165,97,44359,4,1289231,266588,20.68,20,444,26825023,44517107,4415054,9.92,782,188,23408,23408,37453,9363,936326,,377342,53859,14.27,8,184616,82665,44.78,1,53243,507,0.95,1,100216,14363,14.33,2,121607,15117,12.43,2,86490,27153,31.39,1,290117,54154,18.67,3,75600,19784,26.17,2,0,0,0.0,0,0.0,0.0,0.0,0.0,33819721.0,3724050.0,11.01,592.0,2077622.0,104218.0,5.02,31.0,4472387.0,296706.0,6.63,86.0,3847112.0,265886.0,6.91,69.0,0.0,0.0,0.0,0.0,300265.0,24194.0,8.06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Rhythm City Casino,9690723,101628,95,38022,8,3059240,608633,19.89,23,882,55961180,92208308,9082090,9.85,850,356,48454,48454,77526,19381,1938143,,1017235,187202,18.4,10,481407,42972,8.93,2,310025,107766,34.76,2,140126,21429,15.29,1,150251,49216,32.76,1,30709,7650,24.91,1,887929,190347,21.44,3,41558,2051,4.94,3,0,0,0.0,0,0.0,0.0,0.0,0.0,70901794.0,7831438.0,11.05,679.0,3558463.0,240026.0,6.75,29.0,4524798.0,300090.0,6.63,67.0,10395138.0,613430.0,5.9,57.0,444360.0,7221.0,1.63,5.0,1076135.0,48495.0,4.51,8.0,677720.0,12290.0,1.81,3.0,629900.0,29100.0,4.62,2.0,0.0,0.0,0.0,0.0
2020-06-01,Riverside Casino and Golf Resort,9764323,101715,96,51598,6,2907965,644860,22.18,43,500,59832591,93244257,9119463,9.78,892,341,48822,48822,78114,19529,1952862,,840900,169639,20.17,18,235894,89720,38.03,2,220333,32456,14.73,3,212982,52230,24.52,2,148234,34924,23.56,2,85688,19083,22.27,1,1023847,196724,19.21,2,103336,13333,12.9,3,36751,36751,100.0,10,4542297.0,418021.0,9.2,12.0,62970358.0,6856965.0,10.89,603.0,5747729.0,298996.0,5.2,66.0,9210370.0,701778.0,7.62,137.0,7870178.0,577289.0,7.34,44.0,203630.0,27617.0,13.56,4.0,2181665.0,175894.0,8.06,21.0,260780.0,26700.0,10.24,3.0,257250.0,36203.0,14.07,2.0,0.0,0.0,0.0,0.0
2020-06-01,Wild Rose - Clinton,3314687,32777,101,19574,6,707893,138026,19.5,11,418,18917273,32125500,3176661,9.89,540,196,16573,16573,26517,6629,662935,,197286,5013,2.54,5,140588,71604,50.93,1,0,0,0.0,0,48053,10211,21.25,1,60613,17530,28.92,1,0,0,0.0,0,261353,54090,20.7,2,0,0,0.0,1,0,0,0.0,0,233779.0,23397.0,10.01,1.0,23815813.0,2507583.0,10.53,413.0,2038521.0,138844.0,6.81,23.0,1960432.0,151474.0,7.73,57.0,3484325.0,317923.0,9.12,37.0,0.0,0.0,0.0,0.0,508805.0,28540.0,5.61,8.0,0.0,0.0,0.0,0.0,83825.0,8900.0,10.62,1.0,0.0,0.0,0.0,0.0
2020-06-01,Wild Rose - Emmetsburg,1569737,16263,97,16790,3,341713,51642,15.11,10,172,9996894,16367633,1518095,9.27,495,102,7849,7849,12558,3139,313945,,50730,14083,27.76,4,0,0,0.0,1,0,0,0.0,0,3130,400,12.78,1,7880,1951,24.76,1,0,0,0.0,1,279973,35208,12.58,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,12202404.0,1219619.0,9.99,365.0,282364.0,19727.0,6.99,18.0,1260707.0,78232.0,6.21,52.0,2279143.0,184052.0,8.08,52.0,0.0,0.0,0.0,0.0,287455.0,7935.0,2.76,7.0,55560.0,8530.0,15.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
